total_yield,cover_10,region,total_avg,age_avg,experience_avg,insurance_avg,easement_p,conservation_till_avg,fertilizer_per_area,
34.68214286,0,North Central,0.195,58.4,24.2,0.23643956,0.729040097,158,13.76656104,
63.0170815,1,North Central,0.403,55.4,27.6,0.522431884,4.201680672,531,52.28946085,
72.10040836,1,North Central,0.813,57.2,28.9,1.223933642,2.941176471,1079,48.17620267,
52.95336593,0,North Central,0.398,58.1,27.5,0.672522255,9.318996416,594,58.51493503,
63.08143829,0,North Central,0.794,55.4,27.2,1.054640845,3.802281369,948,48.22082128,
45.36972112,0,North Central,0.462,56.8,30,0.586344872,4.938271605,494,65.70378231,
58.8930131,1,North Central,0.608,55.4,28.1,0.778028612,6.822612086,723,73.14529076,
58.9942029,0,North Central,0.182,58.2,27.2,0.343132075,1.690821256,252,61.36438974,
69.71861588,0,North Central,0.663,57.9,27.4,1.177421642,2.850356295,1102,32.27077929,
44.06818182,0,North Central,0.156,59.6,28.3,0.352030769,3.378378378,326,44.21491896,
62.05805893,0,North Central,0.39,57,29.2,0.563426326,5.456570156,471,66.18176416,
56.49453552,0,North Central,0.221,55.4,26.7,0.253796699,2.609284988,183,42.01616113,
46.69437653,0,North Central,0.337,58.2,28.6,0.591173021,2.278820375,641,72.53772575,
59.21822139,0,North Central,0.597,56.9,29.1,0.963730769,7.414104882,931,53.83944735,
62.90573099,0,North Central,0.454,58.3,28.9,0.649552941,5.526315789,561,65.30889105,
42.06674778,0,North Central,0.208,55.7,26.1,0.259298329,1.620947631,159,26.71201651,
66.37593624,0,North Central,0.887,57.8,30.5,1.139386617,5.596107056,1258,53.22575335,
41.23404255,1,North Central,0.285,57,28.6,0.297173494,1.483312732,253,59.88734835,
48.10179641,1,North Central,0.249,57.2,27,0.36747619,0.581395349,232,33.71723993,
55.00980392,0,North Central,0.339,58.8,31.4,0.512767677,4.801097394,431,62.9925722,
40.58805031,0,North Central,0.508,57,29.5,0.67218038,3.420523139,650,79.59448056,
64.23626876,1,North Central,1.095,57.5,30.6,1.453910156,4.603580563,1243,56.80979474,
38.93918919,1,North Central,0.26,56.6,27.4,0.27519,2.998065764,226,49.00935373,
47.78742857,0,North Central,0.18,57.5,26.5,0.380071264,1.270553064,375,57.10344025,
64.58114035,0,North Central,0.45,57.3,29.7,0.592199241,6.690140845,546,62.8965244,
67.81205036,0,North Central,0.328,58.3,26,0.433193333,2.083333333,149,17.31487011,
57.72075934,0,North Central,0.29,59.7,27,0.508026786,1.274787535,157,37.40046061,
78.10175392,1,North Central,0.445,59.2,29.5,0.801536023,1.646542261,606,53.50703676,
68.99013888,0,North Central,0.383,58.7,28.7,0.585690909,1.965317919,423,36.907916,
77.34334764,0,North Central,0.396,57.3,25.8,0.687447471,1.034482759,585,37.79998433,
50.8181146,0,North Central,0.299,58.7,25.1,0.292020833,2.002670227,197,16.08261612,
66.21200175,0,North Central,0.238,59.3,26.1,0.426896552,1.058201058,130,24.97448187,
77.85284077,0,North Central,0.18,59.2,24.4,0.582623853,1.351351351,323,40.10680105,
47.3569425,0,North Central,0.231,61.1,26.7,0.423583673,2.132998745,279,38.69891667,
68.47982499,0,North Central,0.27,59.2,25,0.492657609,2.813852814,264,24.48474261,
80.66770898,0,North Central,0.206,58.5,23.7,0.5249,1.877607789,324,32.42862297,
61.71048011,1,North Central,0.261,60.2,28,0.53075,0.99009901,305,51.17718924,
62.89732008,0,North Central,0.419,60.7,28,0.56221513,4.232283465,460,35.45861087,
58.74583202,0,North Central,0.215,60,25.4,0.6778,0.473933649,462,32.52437594,
64.44929513,0,North Central,0.243,57.7,24.1,0.475243243,1.639344262,414,13.67275041,
63.11143013,0,North Central,0.394,59.1,28.8,0.557412104,5.076142132,399,36.01130171,
74.99126638,0,North Central,0.468,59.7,27.1,0.739974747,2.376599634,882,48.0831582,
53.22869379,0,North Central,0.201,61.4,25.2,0.665822581,0.543478261,250,28.09883161,
59.60940695,0,North Central,0.325,59,23.1,0.815117647,0.584795322,586,39.16604081,
50.24167694,0,North Central,0.159,57.9,25,0.151867769,0.769888794,67,20.71042579,
82.5398413,1,North Central,0.319,57.5,23.9,0.43067033,2.038505096,317,31.69406273,
55.38461538,0,North Central,0.255,58.5,23,0.17584,1.114649682,27,8.032830917,
54.45812254,0,North Central,0.302,58.4,24.3,0.50371179,1.871921182,288,20.53498614,
74.43531469,0,North Central,0.285,59.9,26.3,0.555638298,3.107344633,265,33.87207959,
63.91257225,0,North Central,0.252,59.2,25.6,0.269593407,0.972053463,124,18.01832225,
52.38998764,0,North Central,0.348,60,26.2,0.44805,1.020408163,267,26.53728465,
52.10415375,0,North Central,0.12,57.9,22.4,0.262735849,0.861604739,30,15.11614883,
50.10387644,0,North Central,0.341,57.4,25.2,0.703488372,0.906344411,281,28.22693337,
62.37322275,0,North Central,0.403,60.7,27.3,0.673977578,3.798767967,440,23.47807013,
68.14203905,0,North Central,0.425,57.5,25.3,0.599435897,3.452115813,478,25.25464224,
60,0,North Central,0.31,57.8,24.8,0.305619048,1.701323251,256,11.22733527,
80.68821293,1,North Central,0.55,63.1,31.3,0.729559471,2.631578947,585,70.76260026,
69.71958712,0,North Central,0.317,60.7,26.8,0.411271084,1.304347826,254,26.90870164,
54.38951311,0,North Central,0.23,57.9,24.8,0.31773913,0.895933839,11,14.67140906,
84.04848485,0,North Central,0.15,59.8,20.2,0.58562069,0.424929178,376,34.36396927,
66.78434247,0,North Central,0.201,57.5,23.5,0.503957317,0.760456274,276,32.77771267,
68.22511327,0,North Central,0.236,57.1,23.6,0.459078358,1.35301353,317,32.2418451,
68.99498998,1,North Central,0.37,58,25.8,0.509292237,2.668759812,310,44.18049431,
47.98705502,0,North Central,0.229,56.6,24,0.324823529,0.613496933,61,13.93326382,
77.74695762,0,North Central,0.29,57.7,25.7,0.570055118,0.85106383,269,51.48667178,
46.22592291,0,North Central,0.178,57.4,24.2,0.302321678,0.353565115,81,21.92011908,
58.91369606,0,North Central,0.336,58.1,24.9,0.531918919,1.729559748,289,45.90084145,
70.46601497,0,North Central,0.208,59,23.5,0.450544681,1.831501832,318,39.25112011,
60.8647248,0,North Central,0.333,59.5,28.2,0.439348548,2.91750503,280,26.41553955,
62.86723769,0,North Central,0.364,59.9,26.8,0.560526515,3.06122449,381,32.03330903,
73.77045994,0,North Central,0.338,58.5,26.1,0.612137441,1.891659501,428,21.21185114,
32.25737705,0,North Central,0.283,58,25.9,0.220870968,1.137656428,56,14.46159545,
70.44349315,1,North Central,0.396,59.4,25.9,0.735808612,1.703577513,538,50.29713018,
79.22931034,0,North Central,0.204,58.5,23.8,0.39705,0.425531915,15,9.400508672,
54.15745856,0,North Central,0.393,60,26.1,0.367466667,2.636916836,186,19.64012884,
83.63265306,0,North Central,0.252,55.6,23.8,0.263690476,0.488758553,63,11.29071657,
70.95043103,0,North Central,0.2,56.4,26.6,0.267361446,1.057268722,187,24.87836509,
70.40060901,1,North Central,0.348,59.8,25.5,0.567898551,1.738241309,397,35.87748549,
74.36118252,1,North Central,0.317,59.4,25.5,0.417062992,1.146131805,291,47.13500217,
81.73292445,0,North Central,0.219,52.6,22.8,0.339233766,0.623700624,149,21.25092049,
69.23613876,1,North Central,1.443,57.9,27.8,1.500688119,1.724137931,1105,62.97153973,
68.18271768,1,North Central,0.388,58.8,28.8,0.474156576,1.412180053,296,43.46194863,
49.26641414,0,North Central,0.251,57.3,25.5,0.19031405,0.783085356,104,18.30769423,
70.91254736,1,North Central,1.61,55.9,25.4,1.66934965,2.173913043,1623,42.54701374,
61.33931278,1,North Central,0.237,59.1,26.9,0.420368098,1.08577633,128,27.7493185,
73.98607682,0,North Central,0.309,58.9,26.7,0.484926901,1.111993646,324,40.38743582,
45.46341463,0,North Central,0.219,59.5,22.5,0.331785714,0.824175824,27,8.75697361,
73.34350743,1,North Central,0.336,60.8,26.8,0.481860841,1.187904968,334,39.98416596,
39.66743917,1,North Central,0.33,61.1,25,0.825863158,1.020408163,308,42.16445873,
57.18214286,0,North Central,0.23,57.3,26.7,0.268390476,1.408450704,73,13.04998553,
61.94594595,0,North Central,0.452,60.7,29,0.376676923,1.538461538,178,19.03817851,
80.0006854,1,North Central,0.362,59.7,24.2,0.693652632,1.93452381,549,39.37756059,
70.18068345,0,North Central,0.272,58.3,24.9,0.547377953,1.277139208,413,24.82589449,
70.73956386,0,North Central,0.249,59.5,24.8,0.624956989,0.747663551,385,21.92170125,
64.31886723,0,North Central,0.5,60.2,27.5,0.641863736,3.06122449,496,52.33946347,
62.16080402,0,North Central,0.309,57.4,26.1,0.321818182,1.478743068,214,16.47887577,
71.44512695,1,North Central,0.351,54.8,23.5,0.468742424,1.542776999,348,37.09995244,
69.11972563,1,North Central,0.495,60.2,27.6,1.126329897,2.666666667,499,73.82068272,
70.39161277,0,North Central,0.442,59.8,26.6,0.599431298,1.433121019,425,41.64880877,
58.5141319,0,North Central,0.258,60.9,26.5,0.592745562,1.821192053,393,43.3479927,
57.28701799,0,North Central,0.339,58.6,24.9,0.559841584,2.316076294,334,20.3885409,
42.45767196,1,North Central,0.249,58.5,20.8,0.360633333,2.717391304,116,18.61023236,
60.44989404,1,North Central,0.255,60.6,26.6,0.417678571,0.909090909,194,24.86218989,
71.27222445,0,North Central,0.6,57.9,25.7,1.321033755,0.883838384,1057,73.50674637,
52.82113068,0,North Central,0.462,62.4,29.5,0.536824,3.427719821,280,13.91635349,
56.16508055,0,North Central,0.344,56.2,24.8,0.644582031,0.869565217,500,35.07922262,
59.19320843,1,North Central,0.225,58.6,24.2,0.416528986,2.464788732,235,32.35570155,
51.47272727,0,North Central,0.144,55.3,23.6,0.175936508,0.38105607,30,14.65930685,
64.00043478,0,South,1.294,58.9,25.8,1.807295082,9.223300971,1439,51.94352122,
56.47467438,0,South,0.304,63.3,23.4,1.662888889,2.512562814,677,19.7275988,
34.24099099,0,South,0.244,62.9,22.2,0.891586207,4.472477064,174,11.32171121,
61.99058824,0,South,0.207,60.8,24.9,0.511428571,0.824175824,329,12.42277199,
63.14417745,0,South,0.314,59.4,24.7,0.4967,1.351351351,420,19.7362751,
75.34921369,0,South,0.335,60.6,23.6,0.69735,1.735015773,473,15.61491684,
55.28129395,0,South,0.288,60.7,23.1,0.841809524,2.795031056,614,21.1452368,
62.85746102,0,South,0.36,61.6,23.8,0.89052,1.913875598,924,31.00915968,
54.41304348,0,South,1.214,58.2,25.1,2.005396825,9.154929577,1767,32.03082387,
52.71523179,0,South,0.71,58.4,21.4,1.609882353,4.587155963,1323,45.47509559,
79.14786967,0,South,0.266,60.6,22.5,0.70185,1.686340641,350,22.52754917,
45.17760618,0,South,1.357,56.3,24.3,1.484533333,5.128205128,961,44.86738392,
43.31209677,0,South,0.536,59.2,22.4,1.24890099,3.658536585,715,31.37889151,
84.25667728,0,West,2.498,60.2,26.2,1.537978261,4.048582996,491,4.892159334,
21.13061613,0,West,4.155,59.2,28.9,2.304233918,1.221995927,1532,3.354693115,
59.11743129,0,West,1.577,57.6,23.7,0.775340909,2.027027027,581,5.868242954,
42.23859263,0,West,1.125,59.6,26.3,0.402411215,2.206896552,141,7.579453711,
28.09341877,0,West,5.473,58.7,29.6,3.268380597,2.476780186,1957,0.68789058,
53.05166842,0,West,1.237,60,25.5,1.426515152,2.142161636,572,8.064922468,
42.34731145,0,West,3.271,58.9,30.1,2.117919481,1.421800948,1159,13.99979715,
23.48300344,0,West,4.737,57.9,26.8,5.068989691,1.360544218,199,0.932590197,
15.05947185,0,West,2.779,62.6,29.4,2.732215517,1.805054152,2772,12.34628845,
17.38067651,0,West,2.326,61.4,28.7,1.98070122,1.026694045,774,6.436950017,
32.95832312,0,West,2.589,57.3,26,1.427524164,2.485207101,474,4.360465781,
64.24647764,0,West,0.159,60.9,25,0.8448,4.013961606,358,25.41208036,
59.46307688,0,West,0.624,59.3,24.7,0.599608247,4.007123776,665,14.09641065,
39.61615869,0,West,1.862,56.5,25.2,2.971095238,1.412872841,1481,11.11923452,
40.68049852,0,West,4.351,61.6,27.7,0.890540541,3.821656051,545,1.95566095,
32.02820878,0,West,2.315,56.8,27,1.923451697,0.859598854,1935,12.61060194,
33.93162087,0,West,2.409,57.4,26.2,1.247483051,1.400560224,359,5.470065199,
64.14749804,0,West,0.548,60.4,23.9,0.143541667,3.846153846,56,4.601922768,
71.91713359,0,West,1.132,57.7,20.7,1.207363636,4.526166902,316,3.191125299,
68.51222575,0,West,1.526,59.7,24.8,0.394825397,8.26446281,377,5.700162568,
14.17790292,0,West,3.065,59.4,28.4,2.030891509,0.915331808,1240,7.170813312,
21.73535391,0,West,6.084,59.2,24.5,2.276444444,10.34482759,925,2.424683482,
29.7276204,0,West,3.189,61.4,26.6,3.138163265,4.046242775,639,1.956798174,
54.75934847,0,West,1.238,60.7,25.9,0.425034483,8.173913043,127,2.95660186,
19.44738053,0,West,4.352,56.4,26.3,2.183137931,2.696629213,1695,3.451507711,
44.75779864,0,West,1.656,58.4,28.9,1.511179372,2.263374486,601,19.28588651,
16.19373465,0,West,4.175,58.8,28.6,1.947157895,3.351955307,522,2.893252112,
62.72634921,0,West,0.153,61.5,22.6,0.2458,2.411167513,19,7.320723118,
23.37822235,0,West,2.41,58.7,27.1,1.87754878,0.948766603,1062,9.025415722,
15.47588913,0,West,2.61,61.6,29.2,2.411143519,0.798403194,1180,11.64019869,
13.03625318,0,West,2.323,58.6,28.5,2.286819113,1.091703057,2078,14.1720266,
41.64566726,0,West,1.357,59.7,24.8,1.133534884,2.846975089,356,3.894734634,
28.35194585,0,West,2.745,58.2,24.4,0.763333333,7.973421927,185,1.100305762,
47.16388547,0,West,1.294,57.6,26,1.284916256,2.7696793,595,14.00889754,
28.55414408,0,West,3.025,59.8,28.9,2.137890411,0.828729282,2145,9.138650665,
15.14476243,0,West,2.926,59.9,27.3,2.48494332,3.231597846,2074,9.385734101,
31.04227443,0,West,4.944,61.5,27.6,1.8129375,2.298850575,385,3.14576908,
38.64532249,0,West,1.22,58.3,23.2,1.676058824,0.761035008,242,5.746839581,
53.23867925,1,South,0.111,58.8,23,0.142901408,5.138888889,64,33.89470528,
59.78081232,0,South,0.1,57,24.8,0.21925,0.551470588,48,30.25154213,
69.78876669,0,South,0.45,57.1,23.7,0.749463768,4.193548387,674,94.91306686,
61.69835043,0,South,0.459,60.1,26.3,0.614539063,2.786377709,429,63.23550262,
59.77152198,1,South,0.352,58.3,24.3,0.4302,1.953125,331,41.57702118,
33.57894737,0,South,0.193,58.9,24.3,0.383422222,1.298701299,51,81.98151836,
43.25796178,0,South,0.076,57.6,21.6,0.1935,1.377952756,21,49.3258456,
58.67528195,0,South,0.101,58.7,22.3,0.503791667,3.179650238,285,41.71705907,
42.23076923,1,South,0.213,62.8,26.5,0.142847222,3.245436105,35,21.67197422,
55.93594595,0,South,0.1,59.3,23.3,0.326421053,2.194357367,14,37.16354478,
50.73178295,0,South,0.095,59.2,23.9,0.337,1.433691756,29,27.72772301,
53.08474142,0,South,0.113,59.6,22.9,0.243682927,0.597014925,22,29.98032486,
54.78984064,0,South,0.332,58.5,23.7,0.699092308,2.857142857,341,73.66027532,
63.91882353,0,South,0.504,58.4,25.7,1.190473684,4.494382022,259,68.72016773,
52.94962217,1,South,0.092,60.6,25.5,0.175792683,2.59222333,11,28.86562219,
53.00744578,0,South,0.13,60.9,26.6,0.536291667,1.184433164,36,35.550414,
51.95005722,1,South,0.296,59.2,27.4,0.399678414,1.829268293,268,54.47185909,
55.85609623,1,South,0.598,59.8,23.6,1.053141176,7.228915663,806,60.34233835,
43.06079917,0,South,0.201,60.5,24.5,0.514340426,3.159851301,195,34.56611742,
55.56113903,0,South,0.072,58,22,0.2655,3.256704981,44,30.48149622,
65.14021422,1,South,0.411,58.9,24.7,0.93297619,2.836879433,759,66.25851513,
43.98572261,1,South,0.224,60.6,23.8,0.252803571,4.129263914,62,25.7985947,
47.83846831,0,South,0.089,59.8,24.7,0.213116883,2.341920375,48,66.02315591,
55.50931459,1,South,0.622,62.5,24.1,0.905165138,6.547619048,832,50.31735327,
51.40554922,1,South,0.165,59.1,24.2,0.414224299,1.710730949,137,75.92554253,
66.4384663,0,South,0.905,52.9,21.2,1.221528302,9.420289855,1487,77.64626744,
52.88960406,0,South,0.126,60.3,26.1,0.533404762,1.800947867,72,40.98360656,
57.67664055,1,South,0.172,58.4,25.6,0.416396739,2.163687676,201,93.85042639,
51.66889715,1,South,0.371,56.5,22.7,0.551175439,2.259887006,237,101.7532636,
47.88510582,1,South,0.295,59.4,26.5,0.503376,2.331606218,487,75.53558237,
54.91341795,0,South,0.088,58.4,23,0.19973913,2.605863192,53,38.36908284,
62.91878981,1,South,0.425,59.1,27.1,0.438511962,5.421686747,234,72.47836573,
34.27316141,0,South,0.122,58.9,24,0.194960784,2.592087312,9,26.2041958,
53.9521576,1,South,0.305,59.3,24.7,0.728896552,4.470588235,236,90.5713712,
71.08004751,1,South,0.626,61.1,27.6,0.680100719,8.088235294,552,49.5386966,
52.54591549,0,South,0.154,59.7,25,0.392196078,3.823529412,219,52.63659406,
44.11010009,1,South,0.102,59.3,23.5,0.24257377,6.851311953,11,38.25027179,
54.16303918,1,South,0.433,57,21.1,0.941454545,3,503,77.36581758,
55.6416012,0,South,0.192,59.1,19.4,0.442708333,2.976190476,70,42.8323305,
37.09644855,1,South,0.209,55.7,22.2,0.379384615,1.272264631,80,48.84784777,
58.63538462,1,South,0.39,57.1,23.7,0.679540984,3.974895397,447,66.98603094,
52.50343643,0,South,0.108,58.2,25,0.238014706,2.339181287,70,29.90235551,
49.74070248,0,South,0.365,59.8,24.3,0.781262626,1.385041551,664,62.78911049,
44.12223823,1,South,0.148,58.9,25.6,0.156355769,1.184834123,52,28.98573985,
59.59914882,1,South,0.129,58.9,24.4,0.35092233,1.72972973,30,81.16790285,
55.80862265,1,South,0.314,58.1,24.6,0.445430034,1.354166667,198,86.42712981,
57.07331378,0,South,0.143,58.9,22.1,0.647456522,2.083333333,19,48.25435238,
35.08086253,1,South,0.109,60.3,24.8,0.119138462,1.985981308,6,23.54042883,
48.91775701,0,South,0.143,59.2,26.2,0.408037975,3.007518797,63,59.72371632,
58.58203178,0,South,0.195,58.5,23.7,0.96193,0.52246604,140,48.81420595,
48.57855048,1,South,0.278,62,23.7,0.280580645,3.781512605,144,41.59801684,
41.62994772,1,South,0.111,58.7,22.8,0.444403509,2.894356006,49,80.97859963,
60.22063208,0,South,0.228,59.6,23,0.281847826,2.621722846,96,26.32531508,
57.37842278,0,South,0.565,57.2,25.4,1.151388889,3.546099291,840,83.30823293,
52.49007261,1,South,0.3,58.4,28.1,0.639482759,2.540834846,448,79.59115788,
36.11842105,0,South,0.114,59.4,24.4,0.223684211,1.824034335,50,21.92859151,
49.9700368,1,South,0.445,57.8,23.5,0.890146067,2.898550725,801,115.7012022,
54.80228648,0,South,0.107,58.1,24.6,0.332861538,1.344743276,82,55.09471904,
21.44065084,0,North Central,1.578,57.4,27.2,2.063348684,2.105263158,1021,21.43337242,
59.68598767,0,North Central,1.271,56,27.9,1.927161804,13.75166889,1538,32.57188713,
55.34547745,0,North Central,1.587,58.3,30.5,1.882313492,12.47357294,1609,24.2212367,
45.46043571,0,North Central,1.401,58.4,28.9,2.076888252,5.847953216,1910,30.69668826,
35.54727966,1,North Central,1.459,59.8,27.4,1.886054795,5.898876404,1400,21.85875467,
31.03270672,0,North Central,1.05,55.3,23,1.592715084,5.987261146,664,12.77604074,
65.56069704,0,North Central,1.436,55.2,27.5,2.015401186,4.974489796,1782,41.38941554,
63.89640976,1,North Central,1.775,55.3,28.8,2.108494845,15.29636711,1940,38.5590349,
46.72468094,1,North Central,1.62,56.5,27.7,1.7608583,13.36515513,1395,29.19165094,
23.03884169,0,North Central,1.693,62.8,31,2.022697115,6.971153846,1021,17.17985166,
21.1661301,0,North Central,1.941,55.7,27.5,1.504397727,0.954198473,1278,8.077005903,
51.19377058,1,North Central,1.296,56.2,25.9,1.25076875,5.498281787,1175,17.73588408,
25.60385334,0,North Central,1.573,53.3,24,1.413451923,1.162790698,684,20.32570914,
49.1144954,1,North Central,1.713,55.3,28.2,2.088543046,12.60869565,1702,26.02123841,
20.37771195,0,North Central,2.182,57.9,25.7,2.064027027,2.090592334,1540,7.879069456,
62.42670231,0,North Central,0.898,57.4,26.9,1.522450839,3.149606299,1193,43.72683098,
14.3736567,0,North Central,2.329,56.2,26.4,2.057994898,0.72815534,907,9.260349757,
59.58693626,1,North Central,1.154,59.7,29.9,1.453788945,13.48600509,1367,25.76690092,
18.94536973,0,North Central,1.462,58.1,24.8,2.315301587,2.074688797,2053,23.81820477,
31.31855833,0,North Central,1.572,57,26.7,1.299112994,9.87394958,794,11.7617193,
44.49333049,0,North Central,1.273,57.3,31.2,1.415413978,12.95971979,1126,33.8625984,
37.38214825,0,North Central,1.8,56.5,27.4,1.334569231,10.82621083,452,14.81691354,
33.37024349,0,North Central,1.387,57.8,28.2,1.53982684,4.4,1387,14.54723043,
33.79014633,0,North Central,1.343,56.7,27.2,1.455939759,7.162534435,985,16.16068408,
24.78224424,1,North Central,2.077,57.5,30.2,1.631508671,0.742115028,1230,10.40226933,
30.99706215,0,North Central,1.372,58.3,28.2,1.871706587,7.349081365,1622,24.32039211,
28.0841073,1,North Central,1.635,56.5,24.9,1.505644231,0.94637224,438,11.34129044,
22.83577961,0,North Central,1.57,54.7,27.1,1.20639548,1.66453265,913,12.55695657,
30.61750883,0,North Central,1.852,56.7,27,2.168571984,2.054794521,1661,18.21741233,
57.16716437,0,North Central,1.131,59.4,27.8,1.639063107,16.3599182,1490,27.30020458,
63.14242861,1,North Central,1.438,56.4,28.9,1.99412,6.444906445,1450,44.20290589,
43.32084615,1,North Central,1.212,55.1,26.4,1.4694,9.192825112,1426,21.08457702,
55.4637317,0,North Central,1.353,58.4,27.6,2.171159664,16.89320388,2077,29.85884518,
61.99718629,1,North Central,1.083,56.1,27.8,1.390206573,9.861932939,1026,34.82772814,
39.32960894,1,North Central,2.06,57.7,29.7,2.408818182,6.691449814,2265,31.04460486,
64.92780208,0,North Central,1.035,55.8,29.5,1.464045455,4.01891253,1080,46.60378048,
47.26249319,0,North Central,1.131,59.1,31.3,1.596191011,7.284768212,1617,22.97275134,
59.57449834,0,North Central,1.094,55.5,27,1.537919231,10.57884232,1212,43.94367328,
33.67849323,0,North Central,2.121,55.1,27.3,2.244541667,11.15384615,2294,21.48242322,
27.80895491,0,North Central,3.145,52.4,24.2,2.808118421,2.139037433,1062,6.545815609,
20.68760541,0,North Central,3.385,58.2,30.7,2.415081301,5.581395349,2168,8.896596646,
18.01400023,0,North Central,1.085,58,28.2,1.758271186,1.474926254,1107,18.2962975,
60.12371553,0,North Central,1.177,54.7,26.8,1.747443925,6.703910615,1390,44.38071407,
47.7493342,0,North Central,1.401,56.5,27.5,1.880095238,11.50159744,1534,26.20576224,
56.22504049,0,North Central,1.389,59.1,29.1,1.689996226,17.84140969,1875,29.8559754,
61.74028721,0,North Central,1.054,58.9,27.2,1.577010753,7.208387942,1487,44.08591458,
37.28541759,0,North Central,1.607,56.5,28.3,1.95726087,5.710306407,1849,25.25325646,
49.67116055,1,North Central,1.806,56.1,29.7,2.119580392,13.10344828,1768,28.13061607,
21.85210676,0,North Central,1.756,55.7,25.4,2.205646617,1.58172232,1733,19.65719501,
49.93688007,1,North Central,0.624,55.9,28.3,0.798413793,0.733944954,673,58.10903016,
59.2,1,North Central,0.699,56,29.1,0.732606357,0.568181818,437,61.11538008,
33.54137016,0,North Central,1.77,62.2,30.8,1.197020202,2.928870293,1211,9.868506582,
52.48300283,0,North Central,1.129,56.8,29,0.634981366,1.398601399,257,15.5470095,
50.22394488,0,North Central,0.554,57.3,28,0.605509719,0.629590766,513,46.35468316,
31.18351064,1,North Central,0.517,57.3,28.3,0.662930394,2.35131397,425,44.15215776,
59.29981025,0,North Central,0.452,59,26.9,0.682158537,1.305483029,278,46.02895906,
41.89403974,1,North Central,0.604,55.6,29.1,0.659346774,1.658163265,434,52.21330517,
55.41290289,0,North Central,1.75,57.8,28.7,1.572100629,1.538461538,1258,41.15563591,
60.63610039,0,North Central,6.284,57,27.9,3.976559322,1.587301587,1331,1.586040375,
38.28528306,0,North Central,1.328,60.1,26.9,1.113422222,1.223776224,857,12.79973244,
49.86883876,0,North Central,0.723,54.3,27.4,0.807636364,1.133786848,719,55.30878439,
63.31654676,1,North Central,0.508,55.8,30.5,0.578928775,1.356589147,334,56.42923572,
56.25940367,1,North Central,1.358,56,28.6,0.891231121,2.166064982,589,22.68295486,
38.51240957,0,North Central,1.528,58.3,25.3,1.12750641,1.018329939,338,2.859222292,
47.22535863,0,North Central,0.889,56.8,28.1,0.791994253,1.457725948,644,38.95610042,
31.96096042,0,North Central,1.227,60.3,26.2,0.883316901,2.222222222,1256,22.13772249,
52.4529148,0,North Central,0.247,60.4,25.3,0.663980952,1.634877384,249,49.31229283,
66.98608452,0,North Central,2.016,60.4,33.6,1.091485714,1.119402985,871,25.15124812,
40.00587607,0,North Central,0.75,54.7,29.2,0.848182353,2.050113895,787,62.1247716,
41.87816844,1,North Central,0.998,55.8,28,0.954376963,3.154574132,572,37.59175174,
54.76707222,0,North Central,1.305,53.2,24.2,1.11222093,1.617250674,589,21.27659574,
49.94991106,0,North Central,1.194,57.1,27.8,1.098306306,1.061007958,772,35.38394231,
54.96006476,0,North Central,0.454,58.9,27.5,0.630275338,4.04040404,286,38.4224334,
59.81595092,1,North Central,0.919,58.1,30.8,0.700190909,2.43902439,320,33.5085046,
43.86077844,0,North Central,0.533,53.5,25.3,0.725430595,1.535836177,685,67.18989158,
53.09923591,0,North Central,1.985,57.9,30.6,1.416704348,2.272727273,841,21.8864624,
43.65860296,1,North Central,1.22,58.1,29.3,0.901357527,0.963222417,693,26.540785,
39.23252859,1,North Central,0.455,56.8,26.3,0.46398951,3.241491086,384,54.52193067,
63.15776035,0,North Central,0.608,57.6,29.3,0.707900602,2.542372881,251,40.65829035,
53.37680385,0,North Central,0.393,61.2,30.6,0.385003922,4.980079681,224,27.9889969,
54.0813472,0,North Central,1.546,57.8,27.3,1.515453947,1.572327044,1126,24.57872313,
28.03728122,0,North Central,1.362,60.1,25.8,1.2495,2.031602709,1059,7.042755325,
51.1473384,1,North Central,0.628,55.9,28.5,0.456320565,2.19665272,277,30.42831321,
60.31207598,0,North Central,0.237,58.1,24.2,0.504323283,2.911534155,233,34.36202706,
40.83195212,0,North Central,1.305,56.5,24.5,1.097561562,1.442307692,798,22.03764974,
64.25150905,1,North Central,0.503,55.5,26.3,0.638771863,0.621118012,634,71.84238157,
41.34161464,0,North Central,1.945,59.5,27.2,1.002304094,1.643192488,644,14.05644301,
50.89130435,1,North Central,0.587,57.2,29,0.594493724,1.333333333,339,56.29943978,
60.49315068,1,North Central,0.636,61.3,30.6,0.829008065,1.707317073,542,47.3026341,
60.6092827,0,North Central,0.479,57.2,24.9,0.608133891,3.803680982,319,38.15701759,
55.11505588,0,North Central,0.593,58,29.5,0.610184874,1.52173913,553,29.02060059,
50.20551072,0,North Central,1.33,58,29.4,1.212225352,2.153110048,1015,42.90528754,
47.75570952,1,North Central,0.921,53.6,29.1,0.865682759,1.617250674,543,55.55409153,
37.83611111,1,North Central,0.55,55.9,28.3,0.614030387,2.08,279,54.68256762,
33.26292135,1,North Central,0.459,55.5,30.2,0.504560932,2.272727273,330,76.79695544,
44.12025316,0,North Central,0.581,57.5,30.9,0.582461538,3.009259259,584,50.03824275,
58.69442771,0,North Central,1.319,58.9,27.2,1.132649682,0.900900901,584,24.45280477,
56.44944775,1,North Central,0.483,58.2,27.1,0.638346883,3.248587571,340,41.88112673,
48.4479638,0,North Central,0.503,58.4,30.5,0.560180828,1.952580195,470,40.62188647,
